City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
352,mogadishu,2.0371,45.3438,45.3438,76,100,7.91,SO,1722819416
353,cadale,2.7603,46.3222,46.3222,76,76,8.66,SO,1722819417
354,harper,4.375,-7.7169,-7.7169,83,100,3.09,LR,1722819418
355,eyl,7.9803,49.8164,49.8164,78,100,9.48,SO,1722819419
356,sisimiut,66.9395,-53.6735,-53.6735,76,100,0.83,GL,1722818979
357,talcahuano,-36.7167,-73.1167,-73.1167,82,100,12.35,CL,1722819318
358,kill devil hills,36.0307,-75.676,-75.676,88,0,6.17,US,1722819423
359,tsiombe,-25.3,45.4833,45.4833,93,1,1.48,MG,1722819349
360,west memphis,35.1465,-90.1845,-90.1845,51,0,3.6,US,1722819425
361,ulsteinvik,62.3432,5.8487,5.8487,92,75,1.06,NO,1722819426
362,sanming,26.2486,117.6186,117.6186,65,100,0.41,CN,1722819428
363,newman,37.3138,-121.0208,-121.0208,15,2,4.18,US,1722819194
364,kegen,43.0197,79.2203,79.2203,52,17,1.99,KZ,1722819430
365,tikhvin,59.6451,33.5294,33.5294,95,43,1.23,RU,1722819431
366,saint-pierre,-21.3393,55.4781,55.4781,55,40,3.6,RE,1722819400
367,tarko-sale,64.9225,77.785,77.785,56,95,9.16,RU,1722819434
368,broken hill,-31.95,141.4333,141.4333,83,100,3.58,AU,1722819015
369,plettenberg bay,-34.0527,23.3716,23.3716,69,3,4.83,ZA,1722819436
370,topolobampo,25.6,-109.05,-109.05,58,8,2.56,MX,1722819438
371,lauro de freitas,-12.8944,-38.3272,-38.3272,69,40,3.09,BR,1722819237
372,erdenet,49.0333,104.0833,104.0833,82,88,1.72,MN,1722819440
373,fortuna,40.5982,-124.1573,-124.1573,95,100,3.6,US,1722819162
374,syumsi,57.1111,51.6149,51.6149,82,100,1.93,RU,1722819442
375,nowa sarzyna,50.3209,22.3446,22.3446,80,100,1.99,PL,1722819445
376,prince george,53.9166,-122.753,-122.753,49,0,6.69,CA,1722819004
377,shingu,33.7333,135.9833,135.9833,70,14,2.02,JP,1722819447
378,vylkove,45.4021,29.586,29.586,72,32,3.66,UA,1722819448
379,khanty-mansiysk,61.0042,69.0019,69.0019,94,100,0.0,RU,1722819449
380,fairfield glade,36.0004,-84.8863,-84.8863,88,0,0.0,US,1722819451
381,knyaze-volkonskoye,48.4642,135.4567,135.4567,73,100,3.76,RU,1722819452
382,mercedes,-34.6515,-59.4307,-59.4307,68,4,3.29,AR,1722819453
383,sumbawanga,-7.9667,31.6167,31.6167,35,1,0.85,TZ,1722819454
384,grand falls-windsor,48.9332,-55.6649,-55.6649,87,98,2.71,CA,1722819455
385,ghanzi,-21.5667,21.7833,21.7833,20,0,7.07,BW,1722819313
386,tobol'sk,58.2,68.2667,68.2667,88,9,0.82,RU,1722819458
387,al wajh,26.2455,36.4525,36.4525,79,0,2.06,SA,1722819460
388,anapa,44.8908,37.3239,37.3239,94,40,3.0,RU,1722819461
389,sogndal,61.2283,7.1003,7.1003,94,100,0.0,NO,1722819463
390,newala kisimani,-10.95,39.2833,39.2833,97,4,1.41,TZ,1722819464
391,tanjung selor,2.8372,117.3642,117.3642,91,100,1.55,ID,1722819465
392,vilyuchinsk,52.9306,158.4028,158.4028,73,100,2.35,RU,1722819273
393,inongo,-1.95,18.2667,18.2667,85,100,2.29,CD,1722819469
394,magistral'nyy,56.1725,107.4458,107.4458,59,22,2.65,RU,1722819470
395,wajir,1.7471,40.0573,40.0573,75,25,6.33,KE,1722819471
396,upata,8.0086,-62.3989,-62.3989,96,100,1.4,VE,1722819472
397,santa elena de uairen,4.6167,-61.1333,-61.1333,91,100,0.85,VE,1722819473
398,belmonte,-15.8631,-38.8828,-38.8828,88,59,2.4,BR,1722819475
399,el calafate,-50.3408,-72.2768,-72.2768,94,96,2.82,AR,1722819325
400,hami,42.8,93.45,93.45,17,98,3.1,CN,1722819477
401,mizdah,31.4451,12.9801,12.9801,67,2,4.71,LY,1722819478
402,valparaiso,-33.0393,-71.6273,-71.6273,68,75,1.54,CL,1722819465
403,gumdag,39.2061,54.5906,54.5906,56,0,3.87,TM,1722819481
404,nagqu,31.5,92.0,92.0,70,0,1.22,CN,1722819482
405,bardai,11.65,7.2333,7.2333,92,88,3.77,NG,1722819231
406,tindwari,25.6167,80.5333,80.5333,82,6,3.07,IN,1722819485
407,puerto libertad,-25.9164,-54.6209,-54.6209,54,53,1.78,AR,1722819487
408,shemysheyka,52.892,45.3928,45.3928,98,100,1.13,RU,1722819488
409,ancud,-41.8697,-73.8203,-73.8203,91,100,8.32,CL,1722819310
410,kourou,5.1552,-52.6478,-52.6478,84,79,4.43,GF,1722819490
411,nelson bay,-32.7167,152.15,152.15,76,100,0.89,AU,1722819492
412,pechora,65.1472,57.2244,57.2244,86,100,3.26,RU,1722819494
413,la quiaca,-22.1024,-65.593,-65.593,14,0,2.1,AR,1722819495
414,ulladulla,-35.35,150.4667,150.4667,49,100,2.24,AU,1722819270
415,malabar,-33.9667,151.25,151.25,74,0,3.09,AU,1722819499
416,batouri,4.4333,14.3667,14.3667,99,100,1.22,CM,1722819500
417,la bresse,47.9997,6.865,6.865,97,100,0.51,FR,1722819501
418,cabo san lucas,22.8909,-109.9124,-109.9124,62,19,5.01,MX,1722819502
419,lock haven,41.137,-77.4469,-77.4469,80,1,1.27,US,1722819503
420,rio preto da eva,-2.6994,-59.6997,-59.6997,49,57,1.05,BR,1722819505
421,kenora,49.8167,-94.4337,-94.4337,55,75,2.06,CA,1722819506
422,tazacorte,28.629,-17.9293,-17.9293,94,75,6.17,ES,1722819077
423,union de san antonio,21.1,-101.9667,-101.9667,40,78,2.36,MX,1722819508
424,kharp,66.8014,65.8081,65.8081,57,100,5.9,RU,1722819509
425,kailua-kona,19.6406,-155.9956,-155.9956,79,75,5.14,US,1722819298
426,labytnangi,66.6572,66.4183,66.4183,61,100,9.14,RU,1722819156
427,berbera,10.4396,45.0143,45.0143,51,82,3.51,SO,1722818995
428,santa ana,33.7456,-117.8678,-117.8678,41,20,4.12,US,1722819515
429,hanceville,34.0607,-86.7675,-86.7675,67,79,2.31,US,1722819517
430,narasannapeta,18.4167,84.05,84.05,86,99,1.33,IN,1722819518
431,cinisi,38.1562,13.1073,13.1073,78,20,3.09,IT,1722819519
432,tamarin,-20.3256,57.3706,57.3706,96,2,2.41,MU,1722819523
433,pama,11.2497,0.7075,0.7075,93,49,0.89,BF,1722819525
434,surgut,61.25,73.4167,73.4167,100,40,0.0,RU,1722819526
435,fisterra,42.9049,-9.2629,-9.2629,93,0,4.15,ES,1722819528
436,severoural'sk,60.1533,59.952,59.952,99,98,1.54,RU,1722819529
437,alta,69.9689,23.2717,23.2717,75,9,26.82,NO,1722819530
438,bria,6.5423,21.9863,21.9863,98,100,1.6,CF,1722819531
439,den burg,53.0542,4.7972,4.7972,77,100,2.06,NL,1722819532
440,villafranca de los barros,38.5614,-6.3381,-6.3381,29,0,1.89,ES,1722819534
441,kasulu,-4.5767,30.1025,30.1025,36,77,1.29,TZ,1722819535
442,estrela,-28.0611,-50.9383,-50.9383,97,100,2.18,BR,1722819536
443,moscow,55.7522,37.6156,37.6156,77,0,2.52,RU,1722819414
444,conde,-7.2597,-34.9075,-34.9075,100,75,0.0,BR,1722819538
445,taltal,-25.4,-70.4833,-70.4833,79,1,1.06,CL,1722819540
446,mugia,43.1041,-9.2179,-9.2179,93,2,2.91,ES,1722819541
447,auki,-8.7676,160.7034,160.7034,95,100,2.9,SB,1722819542
448,saint-philippe,-21.3585,55.7679,55.7679,76,31,2.52,RE,1722819106
449,kayangel,8.0823,134.7173,134.7173,74,17,5.7,PW,1722819545
450,dolores,-36.3132,-57.6792,-57.6792,55,99,3.14,AR,1722819546
451,cabedelo,-6.9811,-34.8339,-34.8339,84,38,6.22,BR,1722819530
452,asan-maina village,13.4722,144.7165,144.7165,80,20,4.92,GU,1722819548
453,porto recanati,43.4365,13.6613,13.6613,80,100,1.97,IT,1722819550
454,karatau,43.1667,70.4667,70.4667,28,0,3.4,KZ,1722819551
455,gouyave,12.1646,-61.7296,-61.7296,83,20,3.09,GD,1722819552
456,korsakov,46.6328,142.7813,142.7813,79,89,2.11,RU,1722819553
457,cartagena,10.3997,-75.5144,-75.5144,84,40,2.57,CO,1722819398
458,burutu,5.3509,5.5076,5.5076,84,81,2.24,NG,1722819556
459,dalhart,36.0595,-102.5133,-102.5133,24,0,5.66,US,1722819557
460,labrador city,52.9463,-66.9114,-66.9114,70,40,4.92,CA,1722819414
461,birobidzhan,48.8,132.95,132.95,75,100,2.66,RU,1722819559
462,hammerfest,70.6634,23.6821,23.6821,63,0,2.57,NO,1722819561
463,guiren,33.6697,118.1889,118.1889,68,0,2.55,CN,1722819562
464,tadine,-21.55,167.8833,167.8833,53,10,6.61,NC,1722819486
465,mutuali,-14.8706,37.0044,37.0044,45,43,1.03,MZ,1722819564
466,motueka,-41.1333,173.0167,173.0167,55,14,1.33,NZ,1722819562
467,nova sintra,14.8667,-24.7167,-24.7167,78,100,2.42,CV,1722819567
468,aflou,34.1128,2.1023,2.1023,21,0,1.07,DZ,1722819568
469,al wakrah,24.85,51.3333,51.3333,32,15,4.99,QA,1722819300
470,qarqaraly,49.4058,75.4742,75.4742,56,31,1.93,KZ,1722819570
471,tanout,14.9709,8.8879,8.8879,73,99,6.85,NE,1722819571
472,lucapa,-8.4192,20.7447,20.7447,29,100,0.71,AO,1722819573
473,uliastay,47.7417,96.8444,96.8444,43,0,0.98,MN,1722819574
474,yangiyul,41.112,69.0471,69.0471,23,64,2.18,UZ,1722819575
475,quang ngai,15.1167,108.8,108.8,70,14,1.52,VN,1722819576
476,brisas de zicatela,15.8369,-97.0419,-97.0419,79,99,1.92,MX,1722819579
477,ubinskoye,55.3068,79.6802,79.6802,91,100,2.8,RU,1722819580
478,mil'kovo,55.6078,37.7956,37.7956,72,0,2.61,RU,1722819582
479,fort riley north,39.1108,-96.8139,-96.8139,56,0,5.08,US,1722819584
480,puerto armuelles,8.2833,-82.8667,-82.8667,87,100,1.79,PA,1722819586
481,vilyuysk,63.7553,121.6247,121.6247,37,62,5.16,RU,1722819587
482,polyarnyye zori,67.3661,32.4981,32.4981,80,25,1.7,RU,1722819588
483,port moresby,-9.4431,147.1797,147.1797,65,20,5.14,PG,1722819589
484,lusambo,-4.9667,23.45,23.45,38,2,0.73,CD,1722819591
485,guatrache,-37.6678,-63.5302,-63.5302,40,100,7.11,AR,1722819592
486,port alfred,-33.5906,26.891,26.891,60,1,10.61,ZA,1722819282
487,khairagarh,26.95,77.8167,77.8167,87,65,6.11,IN,1722819594
488,dubbo,-32.25,148.6167,148.6167,76,100,3.6,AU,1722819588
489,calama,-22.4667,-68.9333,-68.9333,26,0,1.54,CL,1722819597
490,san ramon,37.7799,-121.978,-121.978,60,0,6.17,US,1722819598
491,west sayville,40.7279,-73.0976,-73.0976,93,75,1.54,US,1722819599
492,revda,56.801,59.9303,59.9303,98,100,2.0,RU,1722819602
493,itapuranga,-15.5622,-49.9486,-49.9486,38,0,1.65,BR,1722819603
494,puerto lempira,15.2667,-83.7667,-83.7667,66,20,3.6,HN,1722819604
495,churapcha,62.0025,132.4325,132.4325,44,100,5.47,RU,1722819605
496,mindelo,16.8901,-24.9804,-24.9804,74,40,1.54,CV,1722819608
497,arpacay,40.8487,43.3291,43.3291,67,3,1.57,TR,1722819609
498,cobija,-11.0267,-68.7692,-68.7692,51,73,0.99,BO,1722819610
499,cantemir,46.2781,28.2008,28.2008,76,10,1.62,MD,1722819611
500,la romana,18.4273,-68.9728,-68.9728,94,40,3.09,DO,1722819604
501,sao miguel do araguaia,-13.275,-50.1628,-50.1628,33,0,2.38,BR,1722819615
502,kralendijk,12.15,-68.2667,-68.2667,74,40,6.69,BQ,1722819451
503,hasaki,35.7333,140.8333,140.8333,70,0,2.3,JP,1722819619
504,praya,14.9215,-23.5087,-23.5087,78,20,2.06,CV,1722819620
505,horta,38.5333,-28.6333,-28.6333,95,31,3.13,PT,1722819406
506,sur,22.5667,59.5289,59.5289,73,100,3.45,OM,1722819623
507,jiayuguan,39.8167,98.3,98.3,15,100,3.29,CN,1722819624
508,south hedland,-20.4089,118.5983,118.5983,55,0,7.2,AU,1722819625
509,keetmanshoop,-26.5833,18.1333,18.1333,91,15,3.07,NA,1722819626
510,luderitz,-26.6481,15.1594,15.1594,76,0,5.67,NA,1722819037
511,brooks,50.5834,-111.8851,-111.8851,39,100,1.54,CA,1722819607
512,waingapu,-9.6567,120.2641,120.2641,61,13,6.02,ID,1722819630
513,gresford,53.0854,-2.9706,-2.9706,84,22,1.34,GB,1722819631
514,mata-utu,-13.2816,-176.1745,-176.1745,73,100,3.1,WF,1722819145
515,yorkton,51.2167,-102.4677,-102.4677,60,0,2.57,CA,1722819634
516,benesov,49.7816,14.687,14.687,95,78,2.34,CZ,1722819635
517,taroa,8.7058,171.2275,171.2275,79,99,5.76,MH,1722819636
518,beloyarskiy,63.7119,66.6722,66.6722,97,17,2.02,RU,1722819637
519,tshabong,-26.05,22.45,22.45,80,100,5.06,BW,1722819638
520,chunskiy,56.0815,99.6342,99.6342,67,0,0.34,RU,1722819640
521,nuuk,64.1835,-51.7216,-51.7216,87,100,3.09,GL,1722819052
522,lydenburg,-25.0978,30.4597,30.4597,27,52,0.77,ZA,1722819642
523,fale old settlement,-9.3852,-171.2468,-171.2468,81,100,6.4,TK,1722819587
524,mo i rana,66.3128,14.1428,14.1428,79,40,0.51,NO,1722819645
525,kiffa,16.6166,-11.4045,-11.4045,67,34,4.47,MR,1722819646
526,arteche,12.2645,125.4048,125.4048,73,87,2.56,PH,1722819635
527,bubaque,11.2833,-15.8333,-15.8333,81,100,3.43,GW,1722819068
528,chibuto,-24.6867,33.5306,33.5306,35,5,4.27,MZ,1722819649
529,sarmiento,-45.5882,-69.07,-69.07,68,100,2.72,AR,1722819651
530,qui nhon,13.7667,109.2333,109.2333,63,80,1.07,VN,1722819652
531,mary,37.0,62.5,62.5,18,0,3.79,TM,1722819653
532,niafunke,15.9322,-3.9906,-3.9906,68,97,5.99,ML,1722819654
533,choele choel,-39.2667,-65.6833,-65.6833,37,100,2.54,AR,1722819655
534,krasnoturansk,54.3186,91.5639,91.5639,86,50,1.79,RU,1722819657
535,sinabang,2.4803,96.3801,96.3801,83,57,1.52,ID,1722819658
536,keflavik,64.0049,-22.5624,-22.5624,87,100,8.23,IS,1722819659
537,murgeni,46.2044,28.0197,28.0197,73,6,2.04,RO,1722819662
538,mantua,45.1667,10.7833,10.7833,82,100,0.89,IT,1722819663
539,kendari,-3.945,122.4989,122.4989,89,100,0.94,ID,1722819664
540,port saint john's,-31.6229,29.5448,29.5448,63,100,7.04,ZA,1722819666
541,box elder,41.5005,-112.8764,-112.8764,46,2,6.15,US,1722819667
542,galich,58.3797,42.3475,42.3475,98,85,1.73,RU,1722819668
543,mumbwa,-14.9783,27.0619,27.0619,27,0,2.1,ZM,1722819669
544,paratinga,-12.6906,-43.1842,-43.1842,51,2,5.09,BR,1722819670
545,robertsport,6.7533,-11.3686,-11.3686,86,100,2.73,LR,1722819672
546,tongchuanshi,35.0806,109.0897,109.0897,71,56,0.66,CN,1722819540
547,kavieng,-2.5744,150.7967,150.7967,73,100,4.55,PG,1722819674
548,dawesville,30.9224,-84.0091,-84.0091,92,75,3.09,US,1722819675
549,khandyga,62.6667,135.6,135.6,40,89,3.05,RU,1722819677
550,tromso,69.6496,18.957,18.957,77,0,0.0,NO,1722819348
551,tezu,27.9167,96.1667,96.1667,72,95,0.21,IN,1722819679
552,raduzhny,62.0961,77.475,77.475,92,100,1.91,RU,1722819680
553,kogalym,62.2654,74.4791,74.4791,79,100,0.83,RU,1722819681
554,zaysan,47.4667,84.8667,84.8667,37,90,2.66,KZ,1722819683
555,tyuratam,45.6507,63.3156,63.3156,33,100,0.21,KZ,1722819684
556,zhanibek,49.4167,46.85,46.85,33,42,5.37,KZ,1722819685
557,carbonear,47.7332,-53.2148,-53.2148,97,100,3.99,CA,1722819686
558,ladysmith,48.9829,-123.8194,-123.8194,44,20,1.03,CA,1722819687
559,igarka,67.4667,86.5833,86.5833,64,48,6.2,RU,1722819121
560,plastun,44.7561,136.2939,136.2939,54,100,2.18,RU,1722819159
561,borodino,55.9106,94.8983,94.8983,69,82,1.73,RU,1722819691
562,kzyltu,53.6364,72.3414,72.3414,79,87,3.93,KZ,1722819692
563,shiyan,32.6475,110.7781,110.7781,73,28,1.83,CN,1722819693
564,ostersund,63.1792,14.6357,14.6357,100,40,2.06,SE,1722819695
565,armacao de buzios,-22.7469,-41.8817,-41.8817,90,0,8.55,BR,1722819696
566,nadvoitsy,63.8667,34.3167,34.3167,97,56,3.18,RU,1722819697
567,akureyri,65.6835,-18.0878,-18.0878,71,75,4.63,IS,1722819552
568,tagta,41.6504,59.9164,59.9164,30,0,5.14,TM,1722819699
569,page,36.9147,-111.4558,-111.4558,22,28,3.58,US,1722819679
570,outjo,-20.1167,16.15,16.15,28,0,1.99,NA,1722819702
571,iraquara,-12.2486,-41.6194,-41.6194,87,93,2.89,BR,1722819703
572,uttar char fasson,22.2332,90.7132,90.7132,80,100,3.1,BD,1722819704
573,yaren,-0.5472,166.916,166.916,73,100,6.05,NR,1722819706
574,at taj,24.2049,23.2857,23.2857,23,43,4.33,LY,1722819707
575,gobabis,-22.45,18.9667,18.9667,40,0,5.36,NA,1722819709
576,novoselitskoye,44.7508,43.4369,43.4369,70,1,1.64,RU,1722819710
